locationId,userId,isMoving,timestamp,odometer,latitude,longitude,accuracy,speed,heading,altitude,activityType,batteryCharging,batteryLevel,activityConfidence,used,source,purpose
23087c20-9341-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:27:19.251Z,116878,38.0186484,23.8257678,17,3.02,303.1,245,on_bicycle,False,0.79,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 60.317613478422814}"
231a2f60-9341-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:28:55.196Z,116878,38.0186181,23.8259495,16.3,2.03,119.69,245,on_bicycle,False,0.79,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 65.53156731626956}"
232ad130-9341-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:29:05.844Z,116878,38.0186316,23.8258359,16.7,0.52,275.97,245,on_bicycle,False,0.79,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 62.422923455048334}"
233a3a80-9341-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:32:23.589Z,116878,38.0185907,23.8259151,55.2,-1,-1,245,still,False,0.78,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 67.87210936497335}"
23520840-9341-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,False,2023-12-05T07:37:25.625Z,116878,38.0186284,23.8258375,14.1,-1,-1,245,still,False,0.77,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 62.78919946411912}"
817a8900-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:13.925Z,116944,38.0181772,23.8264619,11.2,-1,-1,243.8,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': 'N/A', 'address': 'N/A', 'distance': 126.2245561161749}"
afbfeee0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:24.427Z,116964,38.0180381,23.8265979,13.7,2.16,152.64,243.7,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': 'N/A', 'address': 'N/A', 'distance': 145.37185212742006}"
afcf5830-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:34.489Z,116993,38.0178069,23.8267564,18.9,4.66,155.44,244.6,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': 'N/A', 'address': 'N/A', 'distance': 174.56042148585212}"
afdf36b0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:37.254Z,116993,38.0176866,23.8268529,19.1,5.48,149.15,244.6,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': 'N/A', 'address': 'N/A', 'distance': 190.32192350557767}"
afefff90-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:52.402Z,117062,38.0172588,23.8271271,14.9,7.98,149.62,245.8,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'recycling', 'place_name': 'N/A', 'address': 'N/A', 'distance': 209.19058965119987}"
b000c870-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:47:56.054Z,117077,38.0171675,23.8272552,14.3,4.57,135.78,246.2,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'recycling', 'place_name': 'N/A', 'address': 'N/A', 'distance': 207.1501922724657}"
b0119150-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:06.691Z,117131,38.0167525,23.8275724,13.3,5.09,147.71,247.5,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'recycling', 'place_name': 'N/A', 'address': 'N/A', 'distance': 193.06725778277848}"
b0254060-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:11.699Z,117158,38.0165603,23.8277713,18,5.48,141.09,246.2,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'recycling', 'place_name': 'N/A', 'address': 'N/A', 'distance': 195.30023575039854}"
b0380510-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:16.715Z,117190,38.016296,23.8278977,24.2,6.15,157.71,248.9,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 188.90733078320807}"
b04aa2b0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:26.731Z,117228,38.0160347,23.8281757,14.8,5.34,139.46,249.9,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 151.73658461032326}"
b0615f00-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:31.733Z,117249,38.0158635,23.8282897,12.5,4.37,151.07,250.1,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 132.57590306464726}"
db893130-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:41.821Z,117271,38.015699,23.8284322,25.1,3.44,138.92,250.7,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 112.40080238341399}"
db9e3fd0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:46.830Z,117324,38.0152296,23.8285433,18.3,9.46,167.86,252,on_bicycle,False,0.75,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 88.53417761390075}"
dbd02540-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:48:55.293Z,117324,38.0151726,23.8282788,32.9,3.2,269.82,251.1,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 111.79217331373485}"
dbe33810-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:05.947Z,117379,38.0151497,23.8291624,19.6,7.87,95.48,253.9,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 34.72500014803384}"
dbf86dc0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:09.155Z,117403,38.015145,23.8294269,16.3,7.3,91.9,254,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 12.908054961347855}"
dc10d7c0-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:24.859Z,117455,38.0153392,23.8299652,19.8,7.46,62.89,254.5,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 36.705344829096184}"
dc234e50-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:29.982Z,117479,38.0154613,23.830191,12.4,4.99,56.77,254.5,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 60.37477982519698}"
dc399570-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:35.082Z,117509,38.0156471,23.8304411,13.1,5.84,47.22,254.3,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 89.67666112347042}"
dc584100-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:40.150Z,117532,38.0157829,23.8306434,11.4,4.68,49.36,254.1,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 112.78989536735668}"
dc670e10-9342-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:45.245Z,117556,38.0159319,23.8308409,18.4,4.7,46.43,253.9,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 136.4684152309895}"
07d31530-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:50.246Z,117586,38.0161356,23.8310647,20.3,5.85,41.34,253.7,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 165.75407959438857}"
07e564b0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:49:55.272Z,117613,38.0163052,23.8312813,14.5,5.38,44.7,253.3,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 181.2681399404377}"
07fa4c40-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:00.319Z,117632,38.0163561,23.8314976,13.7,3.98,70.53,253.4,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 164.29169485256972}"
080e9790-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:10.410Z,117655,38.0165262,23.8316404,18.1,3.52,34.26,253.3,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 148.69050079901444}"
0823cd40-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:20.416Z,117720,38.0170174,23.832045,16.1,10.11,38.54,252.8,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 118.01817168530087}"
08366ae0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:31.145Z,117776,38.0174261,23.8324115,22,5.9,33.81,252.8,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 114.67898866816093}"
084a4100-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:41.721Z,117824,38.0170257,23.8326144,14.4,5.14,165.6,253.1,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 72.7050853145197}"
085df010-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:46.768Z,117844,38.0168442,23.8326339,16,4.06,174.57,252.7,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 62.923100029844235}"
08734cd0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:51.824Z,117888,38.016717,23.8331045,13.9,8.01,111.27,254.9,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 19.396743122304223}"
08896ce0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:50:59.642Z,117919,38.0165613,23.8334039,39.5,4.55,127.76,256.2,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '7ο Δημοτικό Σχολείο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 15.53170014203844}"
741725b0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:02.459Z,117965,38.016176,23.8335828,42.3,11.27,154.95,257.3,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'school', 'place_name': '4ο Γυμνάσιο Αγίας Παρασκευής', 'address': 'N/A', 'distance': 25.59815380403244}"
742dbaf0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:05.295Z,118020,38.0157719,23.8339613,42.2,15.9,147.12,256.2,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 21.29659871039381}"
746b3920-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:28.258Z,118056,38.0156268,23.8343244,17.4,3.96,94.7,260.4,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 15.443824692172537}"
7483f140-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:38.929Z,118085,38.0154093,23.834498,19.9,2.22,141.76,261.1,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 43.65280723470805}"
74994e00-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:41.730Z,118085,38.0155296,23.8343638,20.9,4.96,318.48,262.5,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 25.913021429944806}"
74ae83b0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:51:52.368Z,118138,38.0155325,23.8350812,20.3,7.12,89.4,260.4,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 47.80657052195498}"
74c54000-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:52:43.423Z,118138,38.0156679,23.8351169,98.4,1.73,17.25,260.7,on_bicycle,False,0.74,100,False,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 33.47089210671342}"
74dc4a70-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:52:59.053Z,118138,38.0155472,23.835055,104.1,2.22,200.66,259,on_bicycle,False,0.74,100,False,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 47.585645840226235}"
74f1a730-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:53:09.072Z,118138,38.0154705,23.8351189,122.4,1.38,181.79,259.2,on_bicycle,False,0.74,100,False,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 52.57478875181258}"
75501ae0-9343-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:53:29.168Z,118138,38.0156056,23.8351299,110,1.16,10.24,259.3,on_bicycle,False,0.74,100,False,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 38.63793578940524}"
18580700-9346-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T07:54:04.307Z,118138,38.0154084,23.8351984,15.2,2.3,165.29,274.4,on_bicycle,False,0.74,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 57.02342700921692}"
18696c20-9346-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,False,2023-12-05T08:12:54.043Z,118158,38.0153724,23.8352018,14.4,-1,-1,274.5,still,False,0.72,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 60.857779132611654}"
02e8e590-9348-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T08:26:26.214Z,118158,38.0153794,23.8351996,15.5,-1,-1,269.1,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 60.13928822854252}"
957f55f0-9349-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,False,2023-12-05T08:37:53.965Z,118158,38.0153791,23.8351985,16.7,-1,-1,269.1,still,False,0.7,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 60.19259498670726}"
874c9610-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:15:29.595Z,118158,38.0153541,23.8350222,30.9,-1,-1,263.8,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 67.81679931319421}"
c57cff10-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:15:29.595Z,118158,38.0153541,23.8350222,30.9,-1,-1,263.8,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 67.81679931319421}"
c5954200-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:15:51.610Z,118158,38.0154745,23.8350694,23.3,1.03,28.62,263.8,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 53.9793750473489}"
c5ace8b0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:16:11.691Z,118158,38.0153676,23.8349177,23.6,2.4,245.5,263.4,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 70.87862020090769}"
c5c6d950-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:16:16.710Z,118158,38.0152819,23.8348559,18.4,2.16,214.66,263.4,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 75.78780805030152}"
c5e5fa10-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:16:46.831Z,118209,38.0154022,23.8344491,22.6,5.13,295.22,262.3,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 41.84296430060559}"
c606a170-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:16:59.805Z,118209,38.015595,23.8343256,28.4,2.67,341.66,260.4,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 18.09258862319444}"
c62aa430-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:09.858Z,118246,38.0157281,23.8345181,16.5,2.68,35.39,260.6,in_vehicle,False,0.41,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Σεμεδάκι', 'address': 'N/A', 'distance': 28.365386112938165}"
c641aea0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:14.912Z,118287,38.0158314,23.8349738,18.3,5.72,67,261,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 33.83128163267955}"
c657ceb0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:20.001Z,118336,38.0159621,23.835499,23.8,7.84,70.74,261.5,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 14.64914275222772}"
c670d4f0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:22.927Z,118370,38.0159726,23.8358916,17.6,9.1,78.4,261.9,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 48.39136305357779}"
dfce35a0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:28.009Z,118424,38.0159887,23.8365057,17.4,10.03,85.03,263.2,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 102.18086940385774}"
e01fb100-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:32.997Z,118478,38.0159265,23.8371168,15.6,10.42,92.36,264.8,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 155.46888717408225}"
e0e5e730-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:38.078Z,118514,38.0158951,23.8375245,19.4,8.35,94.03,264.8,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 191.26365467037843}"
e21abdb0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:43.104Z,118556,38.0158853,23.8380029,21.1,8.34,92.62,265.4,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 233.2821108786392}"
e3126420-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:48.134Z,118609,38.0158428,23.8386013,14.1,9.46,94.11,265.4,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 285.90875498677894}"
e3620ac0-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:53.134Z,118668,38.0158898,23.8392702,21.9,10.83,88.04,267.3,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Other', 'amenity': 'parcel_locker', 'place_name': 'N/A', 'address': 'N/A', 'distance': 344.5601284106063}"
e3948c70-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:17:58.152Z,118762,38.0159903,23.8403303,13.6,14.43,85.11,265.2,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Pick Up / Drop off', 'amenity': 'fuel', 'place_name': 'AVIN', 'address': 'Παναγούλη, 120', 'distance': 299.2319290519788}"
e3c6c000-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:18:01.039Z,118797,38.0159687,23.8407314,36.8,12.47,92.58,265.2,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Pick Up / Drop off', 'amenity': 'fuel', 'place_name': 'AVIN', 'address': 'Παναγούλη, 120', 'distance': 271.5253095839374}"
e3e9b150-9389-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-05T16:18:04.785Z,118797,38.0159421,23.8408216,54.7,5.85,96.95,265.2,in_vehicle,False,0.4,100,True,tracking,"{'primaryActivity': 'Pick Up / Drop off', 'amenity': 'fuel', 'place_name': 'AVIN', 'address': 'Παναγούλη, 120', 'distance': 263.82539331913637}"
